agent_type,placement_method,game_id,agent_won,turns,agent_hits,agent_sunk,player_hits,player_sunk
bayes,spread,434,true,46,17,5,8,1
bayes,spread,435,true,47,17,5,8,1
bayes,spread,436,true,63,17,5,11,1
bayes,spread,437,true,47,17,5,9,0
bayes,spread,438,true,56,17,5,7,0
bayes,spread,439,true,50,17,5,14,2
bayes,spread,440,true,50,17,5,11,1
bayes,spread,441,true,45,17,5,8,1
bayes,spread,442,true,44,17,5,11,2
bayes,spread,443,true,42,17,5,6,1
bayes,spread,444,true,53,17,5,10,0
bayes,spread,445,true,58,17,5,13,2
bayes,spread,446,true,56,17,5,12,0
bayes,spread,447,true,66,17,5,12,2
bayes,spread,448,true,51,17,5,8,1
bayes,spread,449,true,52,17,5,6,0
bayes,spread,450,true,49,17,5,8,0
bayes,spread,451,true,62,17,5,7,0
bayes,spread,452,true,58,17,5,12,1
bayes,spread,453,true,65,17,5,9,0
bayes,spread,454,true,50,17,5,10,2
bayes,spread,455,true,55,17,5,11,2
bayes,spread,456,true,52,17,5,8,0
bayes,spread,457,true,43,17,5,5,1
bayes,spread,458,true,52,17,5,7,0
bayes,spread,459,true,58,17,5,10,0
bayes,spread,460,true,44,17,5,10,1
bayes,spread,461,true,73,17,5,13,3
bayes,spread,462,true,44,17,5,6,1
bayes,spread,463,true,58,17,5,8,1
bayes,spread,464,true,42,17,5,7,0
bayes,spread,465,true,40,17,5,10,0
bayes,spread,466,true,61,17,5,10,1
bayes,spread,467,true,56,17,5,9,0
bayes,spread,468,true,58,17,5,10,1
bayes,spread,469,true,58,17,5,12,1
bayes,spread,470,true,50,17,5,7,0
bayes,spread,471,true,56,17,5,11,1
bayes,spread,472,true,37,17,5,5,1
bayes,spread,473,true,57,17,5,8,0
bayes,spread,474,true,63,17,5,11,1
bayes,spread,475,true,74,17,5,15,3
bayes,spread,476,true,53,17,5,9,1
bayes,spread,477,true,47,17,5,6,0
bayes,spread,478,true,46,17,5,7,0
bayes,spread,479,true,47,17,5,6,1
bayes,spread,480,true,46,17,5,9,1
bayes,spread,481,true,43,17,5,4,0
bayes,spread,482,true,54,17,5,10,1
bayes,spread,483,true,61,17,5,7,0
bayes,spread,484,true,41,17,5,8,0
bayes,spread,485,true,56,17,5,9,0
bayes,spread,486,true,48,17,5,7,1
bayes,spread,487,true,54,17,5,9,0
bayes,spread,488,true,43,17,5,5,0
bayes,spread,489,true,46,17,5,9,0
bayes,spread,490,true,54,17,5,11,2
bayes,spread,491,true,52,17,5,7,0
bayes,spread,492,true,42,17,5,9,1
bayes,spread,493,true,45,17,5,11,1
bayes,spread,494,true,51,17,5,9,1
bayes,spread,495,true,52,17,5,11,1
bayes,spread,496,true,51,17,5,9,0
bayes,spread,497,true,50,17,5,7,0
bayes,spread,498,true,54,17,5,10,2
bayes,spread,499,true,51,17,5,10,0
bayes,spread,500,true,46,17,5,12,1
bayes,spread,501,true,41,17,5,8,0
bayes,spread,502,true,56,17,5,12,3
bayes,spread,503,true,49,17,5,8,1
bayes,spread,504,true,51,17,5,7,0
bayes,spread,505,true,63,17,5,12,1
bayes,spread,506,true,44,17,5,6,1
bayes,spread,507,true,54,17,5,12,1
bayes,spread,508,true,34,17,5,5,0
bayes,spread,509,true,41,17,5,6,0
bayes,spread,510,true,45,17,5,8,0
bayes,spread,511,true,60,17,5,10,1
bayes,spread,512,true,50,17,5,8,0
bayes,spread,513,true,54,17,5,10,0
bayes,spread,514,true,55,17,5,9,1
bayes,spread,515,true,59,17,5,11,1
bayes,spread,516,true,44,17,5,11,1
bayes,spread,517,true,42,17,5,3,0
bayes,spread,518,true,57,17,5,9,0
bayes,spread,519,true,55,17,5,9,0
bayes,spread,520,true,51,17,5,11,0
bayes,spread,521,true,59,17,5,7,0
bayes,spread,522,true,45,17,5,6,0
bayes,spread,523,true,67,17,5,11,0
bayes,spread,524,true,43,17,5,8,1
bayes,spread,525,true,55,17,5,11,3
bayes,spread,526,true,55,17,5,10,0
bayes,spread,527,true,37,17,5,6,0
bayes,spread,528,true,48,17,5,11,1
bayes,spread,529,true,56,17,5,11,1
bayes,spread,530,true,42,17,5,7,1
bayes,spread,531,true,45,17,5,5,0
bayes,spread,532,true,52,17,5,8,1
bayes,spread,533,true,45,17,5,5,1
bayes,spread,534,true,44,17,5,7,0
bayes,spread,535,true,60,17,5,9,0
bayes,spread,536,true,63,17,5,12,1
bayes,spread,537,true,63,17,5,12,3
bayes,spread,538,true,58,17,5,9,1
bayes,spread,539,true,40,17,5,8,0
bayes,spread,540,true,45,17,5,8,1
bayes,spread,541,true,51,17,5,10,0
bayes,spread,542,true,44,17,5,8,1
bayes,spread,543,true,41,17,5,8,1
bayes,spread,544,true,44,17,5,8,1
bayes,spread,545,true,43,17,5,8,0
bayes,spread,546,true,53,17,5,12,2
bayes,spread,547,true,60,17,5,13,2
bayes,spread,548,true,52,17,5,11,1
bayes,spread,549,true,55,17,5,13,3
bayes,spread,550,true,59,17,5,9,0
bayes,spread,551,true,60,17,5,12,2
bayes,spread,552,true,49,17,5,9,1
bayes,spread,553,true,52,17,5,9,0
bayes,spread,554,true,43,17,5,6,0
bayes,spread,555,true,60,17,5,8,0
bayes,spread,556,true,40,17,5,9,1
bayes,spread,557,true,49,17,5,7,0
bayes,spread,558,true,54,17,5,10,0
bayes,spread,559,true,46,17,5,8,0
bayes,spread,560,true,60,17,5,8,0
bayes,spread,561,true,46,17,5,9,1
bayes,spread,562,true,53,17,5,11,1
bayes,spread,563,true,46,17,5,9,0
bayes,spread,564,true,44,17,5,8,0
bayes,spread,565,true,41,17,5,6,1
bayes,spread,566,true,48,17,5,10,0
bayes,spread,567,true,46,17,5,9,1
bayes,spread,568,true,58,17,5,10,1
bayes,spread,569,true,53,17,5,9,1
bayes,spread,570,true,53,17,5,5,1
bayes,spread,571,true,43,17,5,8,0
bayes,spread,572,true,52,17,5,10,2
bayes,spread,573,true,39,17,5,5,0
bayes,spread,574,true,57,17,5,10,0
bayes,spread,575,true,49,17,5,11,1
bayes,spread,576,true,43,17,5,7,1
bayes,spread,577,true,67,17,5,10,2
bayes,spread,578,true,59,17,5,11,1
bayes,spread,579,true,44,17,5,8,1
bayes,spread,580,true,52,17,5,10,1
bayes,spread,581,true,42,17,5,5,0
bayes,spread,582,true,48,17,5,13,1
bayes,spread,583,true,53,17,5,7,0
bayes,spread,584,true,50,17,5,11,1
bayes,spread,585,true,78,17,5,11,1
bayes,spread,586,true,44,17,5,6,1
bayes,spread,587,true,57,17,5,8,1
bayes,spread,588,true,66,17,5,12,2
bayes,spread,589,true,41,17,5,4,0
bayes,spread,590,true,41,17,5,4,0
bayes,spread,591,true,42,17,5,6,0
bayes,spread,592,true,57,17,5,10,1
bayes,spread,593,true,49,17,5,8,1
bayes,spread,594,true,47,17,5,6,0
bayes,spread,595,true,53,17,5,11,0
bayes,spread,596,true,49,17,5,9,1
bayes,spread,597,true,44,17,5,7,0
bayes,spread,598,true,66,17,5,10,1
bayes,spread,599,true,53,17,5,8,1
bayes,spread,600,true,61,17,5,10,1
bayes,spread,601,true,40,17,5,10,1
bayes,spread,602,true,58,17,5,8,0
bayes,spread,603,true,60,17,5,14,3
bayes,spread,604,true,49,17,5,8,1
bayes,spread,605,true,66,17,5,9,0
bayes,spread,606,true,50,17,5,12,1
bayes,spread,607,true,51,17,5,9,0
bayes,spread,608,true,52,17,5,9,1
bayes,spread,609,true,52,17,5,12,1
bayes,spread,610,true,58,17,5,12,1
bayes,spread,611,true,57,17,5,9,0
bayes,spread,612,true,46,17,5,7,1
bayes,spread,613,true,52,17,5,8,0
bayes,spread,614,true,51,17,5,10,1
bayes,spread,615,true,46,17,5,7,0
bayes,spread,616,true,45,17,5,9,1
bayes,spread,617,true,52,17,5,10,1
bayes,spread,618,true,46,17,5,9,0
bayes,spread,619,true,49,17,5,7,1
bayes,spread,620,true,61,17,5,10,1
bayes,spread,621,true,32,17,5,8,0
bayes,spread,622,true,49,17,5,10,0
bayes,spread,623,true,61,17,5,11,1
bayes,spread,624,true,40,17,5,6,0
bayes,spread,625,true,64,17,5,12,2
bayes,spread,626,true,51,17,5,8,1
bayes,spread,627,true,42,17,5,10,1
bayes,spread,628,true,68,17,5,13,3
bayes,spread,629,true,52,17,5,8,0
bayes,spread,630,true,41,17,5,7,0
bayes,spread,631,true,68,17,5,11,1
bayes,spread,632,true,46,17,5,9,0
bayes,spread,633,true,41,17,5,6,1
bayes,spread,634,true,46,17,5,7,1
bayes,spread,635,true,45,17,5,12,2
bayes,spread,636,true,40,17,5,6,0
bayes,spread,637,true,43,17,5,11,1
bayes,spread,638,true,61,17,5,10,1
bayes,spread,639,true,57,17,5,9,1
bayes,spread,640,true,48,17,5,5,0
bayes,spread,641,true,40,17,5,10,1
bayes,spread,642,true,66,17,5,14,2
bayes,spread,643,true,42,17,5,5,0
bayes,spread,644,true,62,17,5,10,1
bayes,spread,645,true,44,17,5,5,0
bayes,spread,646,true,73,17,5,14,2
bayes,spread,647,true,45,17,5,4,0
bayes,spread,648,true,51,17,5,6,1
bayes,spread,649,true,47,17,5,8,0
bayes,spread,650,true,57,17,5,10,1
bayes,spread,651,true,59,17,5,10,2
bayes,spread,652,true,55,17,5,10,1
bayes,spread,653,true,50,17,5,11,0
bayes,spread,654,true,45,17,5,8,0
bayes,spread,655,true,60,17,5,9,2
bayes,spread,656,true,53,17,5,7,0
bayes,spread,657,true,45,17,5,4,0
bayes,spread,658,true,51,17,5,6,0
bayes,spread,659,true,53,17,5,13,1
bayes,spread,660,true,42,17,5,7,1
bayes,spread,661,true,48,17,5,7,0
bayes,spread,662,true,49,17,5,6,0
bayes,spread,663,true,47,17,5,8,1
bayes,spread,664,true,54,17,5,8,1
bayes,spread,665,true,49,17,5,11,1
bayes,spread,666,true,50,17,5,8,1
bayes,spread,667,true,50,17,5,9,1
bayes,spread,668,true,41,17,5,4,0
bayes,spread,669,true,61,17,5,13,2
bayes,spread,670,true,57,17,5,7,1
bayes,spread,671,true,58,17,5,11,2
bayes,spread,672,true,43,17,5,9,1
bayes,spread,673,true,54,17,5,9,1
bayes,spread,674,true,54,17,5,8,0
bayes,spread,675,true,43,17,5,5,0
bayes,spread,676,true,51,17,5,10,1
bayes,spread,677,true,43,17,5,9,0
bayes,spread,678,true,61,17,5,10,0
bayes,spread,679,true,54,17,5,13,2
bayes,spread,680,true,39,17,5,9,0
bayes,spread,681,true,53,17,5,11,1
bayes,spread,682,true,48,17,5,8,0
bayes,spread,683,true,42,17,5,6,1
bayes,spread,684,true,54,17,5,10,0
bayes,spread,685,true,54,17,5,12,2
bayes,spread,686,true,50,17,5,10,1
bayes,spread,687,true,42,17,5,8,0
bayes,spread,688,true,62,17,5,9,1
bayes,spread,689,true,42,17,5,7,0
bayes,spread,690,true,67,17,5,13,2
bayes,spread,691,true,55,17,5,6,0
bayes,spread,692,true,40,17,5,7,0
bayes,spread,693,true,48,17,5,6,0
bayes,spread,694,true,65,17,5,10,0
bayes,spread,695,true,48,17,5,10,1
bayes,spread,696,true,52,17,5,10,1
bayes,spread,697,true,58,17,5,11,1
bayes,spread,698,true,57,17,5,8,1
bayes,spread,699,true,43,17,5,9,2
bayes,spread,700,true,51,17,5,9,1
bayes,spread,701,true,59,17,5,13,1
bayes,spread,702,true,51,17,5,10,1
bayes,spread,703,true,50,17,5,8,0
bayes,spread,704,true,42,17,5,6,0
bayes,spread,705,true,58,17,5,10,0
bayes,spread,706,true,47,17,5,6,0
bayes,spread,707,true,41,17,5,10,1
bayes,spread,708,true,55,17,5,11,1
bayes,spread,709,true,59,17,5,10,2
bayes,spread,710,true,56,17,5,12,1
bayes,spread,711,true,47,17,5,7,0
bayes,spread,712,true,47,17,5,6,1
bayes,spread,713,true,48,17,5,8,0
bayes,spread,714,true,64,17,5,9,0
bayes,spread,715,true,58,17,5,10,1
bayes,spread,716,true,46,17,5,5,0
bayes,spread,717,true,55,17,5,6,0
bayes,spread,718,true,37,17,5,6,0
bayes,spread,719,true,50,17,5,12,2
bayes,spread,720,true,49,17,5,4,0
bayes,spread,721,true,46,17,5,11,1
bayes,spread,722,true,59,17,5,14,3
bayes,spread,723,true,74,17,5,13,1
bayes,spread,724,true,56,17,5,11,1
bayes,spread,725,true,37,17,5,9,0
bayes,spread,726,true,60,17,5,8,1
bayes,spread,727,true,56,17,5,10,1
bayes,spread,728,true,59,17,5,11,1
bayes,spread,729,true,56,17,5,8,0
bayes,spread,730,true,58,17,5,10,0
bayes,spread,731,true,50,17,5,4,0
bayes,spread,732,true,54,17,5,12,1
bayes,spread,733,true,56,17,5,9,0
bayes,spread,734,true,62,17,5,9,1
bayes,spread,735,true,56,17,5,9,0
bayes,spread,736,true,41,17,5,9,0
bayes,spread,737,true,55,17,5,10,1
bayes,spread,738,true,44,17,5,8,0
bayes,spread,739,true,49,17,5,6,1
bayes,spread,740,true,51,17,5,6,0
bayes,spread,741,true,45,17,5,10,1
bayes,spread,742,true,45,17,5,10,0
bayes,spread,743,true,58,17,5,8,1
bayes,spread,744,true,57,17,5,11,1
bayes,spread,745,true,65,17,5,11,1
bayes,spread,746,true,41,17,5,7,0
bayes,spread,747,true,47,17,5,8,0
bayes,spread,748,true,37,17,5,2,0
bayes,spread,749,true,62,17,5,14,2
bayes,spread,750,true,51,17,5,8,1
bayes,spread,751,true,53,17,5,9,0
bayes,spread,752,true,36,17,5,7,0
bayes,spread,753,true,58,17,5,10,0
bayes,spread,754,true,56,17,5,12,2
bayes,spread,755,true,68,17,5,14,2
bayes,spread,756,true,48,17,5,10,1
bayes,spread,757,true,62,17,5,12,2
bayes,spread,758,true,50,17,5,7,0
bayes,spread,759,true,43,17,5,11,0
bayes,spread,760,true,64,17,5,12,2
bayes,spread,761,true,46,17,5,8,1
bayes,spread,762,true,51,17,5,6,0
bayes,spread,763,true,48,17,5,6,0
bayes,spread,764,true,44,17,5,8,0
bayes,spread,765,true,55,17,5,11,2
bayes,spread,766,true,48,17,5,7,0
bayes,spread,767,true,54,17,5,9,1
bayes,spread,768,true,50,17,5,9,0
bayes,spread,769,true,53,17,5,6,0
bayes,spread,770,true,62,17,5,10,1
bayes,spread,771,true,65,17,5,12,1
bayes,spread,772,true,40,17,5,6,1
bayes,spread,773,true,44,17,5,8,0
bayes,spread,774,true,45,17,5,8,1
bayes,spread,775,true,59,17,5,11,1
bayes,spread,776,true,49,17,5,10,0
bayes,spread,777,true,41,17,5,7,0
bayes,spread,778,true,44,17,5,9,1
bayes,spread,779,true,54,17,5,9,0
bayes,spread,780,true,51,17,5,8,0
bayes,spread,781,true,41,17,5,6,0
bayes,spread,782,true,47,17,5,3,0
bayes,spread,783,true,45,17,5,7,0
bayes,spread,784,true,55,17,5,9,1
bayes,spread,785,true,75,17,5,15,3
bayes,spread,786,true,52,17,5,8,0
bayes,spread,787,true,46,17,5,10,2
bayes,spread,788,true,42,17,5,7,0
bayes,spread,789,true,43,17,5,5,0
bayes,spread,790,true,44,17,5,8,1
bayes,spread,791,true,42,17,5,5,0
bayes,spread,792,true,45,17,5,10,0
bayes,spread,793,true,43,17,5,8,1
bayes,spread,794,true,47,17,5,9,1
bayes,spread,795,true,51,17,5,13,2
bayes,spread,796,true,52,17,5,6,0
bayes,spread,797,true,43,17,5,8,0
bayes,spread,798,true,49,17,5,8,1
bayes,spread,799,true,51,17,5,9,0
bayes,spread,800,true,48,17,5,8,0
bayes,spread,801,true,50,17,5,9,1
bayes,spread,802,true,59,17,5,11,2
bayes,spread,803,true,48,17,5,8,1
bayes,spread,804,true,60,17,5,8,0
bayes,spread,805,true,36,17,5,9,0
bayes,spread,806,true,47,17,5,7,1
bayes,spread,807,true,49,17,5,9,0
bayes,spread,808,true,47,17,5,6,0
bayes,spread,809,true,59,17,5,10,1
bayes,spread,810,true,49,17,5,8,2
bayes,spread,811,true,55,17,5,10,1
bayes,spread,812,true,42,17,5,9,0
bayes,spread,813,true,47,17,5,11,2
bayes,spread,814,true,49,17,5,7,0
bayes,spread,815,true,47,17,5,6,1
bayes,spread,816,true,53,17,5,9,0
bayes,spread,817,true,66,17,5,16,4
bayes,spread,818,true,70,17,5,11,2
bayes,spread,819,true,47,17,5,7,1
bayes,spread,820,true,40,17,5,6,1
bayes,spread,821,true,38,17,5,6,0
bayes,spread,822,true,50,17,5,6,0
bayes,spread,823,true,53,17,5,8,0
bayes,spread,824,true,49,17,5,7,0
bayes,spread,825,true,46,17,5,10,1
bayes,spread,826,true,43,17,5,8,0
bayes,spread,827,true,50,17,5,9,0
bayes,spread,828,true,52,17,5,12,2
bayes,spread,829,true,52,17,5,8,0
bayes,spread,830,true,73,17,5,13,2
bayes,spread,831,true,63,17,5,13,1
bayes,spread,832,true,46,17,5,8,0
bayes,spread,833,true,54,17,5,9,1
bayes,spread,834,true,46,17,5,11,1
bayes,spread,835,true,71,17,5,13,2
bayes,spread,836,true,70,17,5,13,2
bayes,spread,837,true,63,17,5,11,1
bayes,spread,838,true,49,17,5,7,0
bayes,spread,839,true,49,17,5,10,1
bayes,spread,840,true,58,17,5,11,1
bayes,spread,841,true,75,17,5,11,0
bayes,spread,842,true,58,17,5,9,1
bayes,spread,843,true,44,17,5,6,1
bayes,spread,844,true,48,17,5,7,0
bayes,spread,845,true,48,17,5,5,0
bayes,spread,846,true,54,17,5,8,0
bayes,spread,847,true,40,17,5,6,0
bayes,spread,848,true,51,17,5,11,2
bayes,spread,849,true,50,17,5,9,1
bayes,spread,850,true,42,17,5,5,0
bayes,spread,851,true,40,17,5,7,0
bayes,spread,852,true,53,17,5,8,0
bayes,spread,853,true,47,17,5,11,2
bayes,spread,854,true,59,17,5,12,1
bayes,spread,855,true,63,17,5,11,1
bayes,spread,856,true,63,17,5,11,1
bayes,spread,857,true,65,17,5,10,1
bayes,spread,858,true,61,17,5,8,0
bayes,spread,859,true,51,17,5,8,0
bayes,spread,860,true,55,17,5,9,1
bayes,spread,861,true,47,17,5,6,0
bayes,spread,862,true,54,17,5,11,1
bayes,spread,863,true,67,17,5,8,0
bayes,spread,864,true,54,17,5,7,0
bayes,spread,865,true,45,17,5,6,1
bayes,spread,866,true,42,17,5,7,1
bayes,spread,867,true,49,17,5,7,0
bayes,spread,868,true,56,17,5,11,1
bayes,spread,869,true,43,17,5,10,1
bayes,spread,870,true,55,17,5,9,1
bayes,spread,871,true,46,17,5,11,1
bayes,spread,872,true,48,17,5,11,2
bayes,spread,873,true,47,17,5,6,0
bayes,spread,874,true,43,17,5,4,0
bayes,spread,875,true,52,17,5,8,0
bayes,spread,876,true,47,17,5,7,0
bayes,spread,877,true,45,17,5,8,1
bayes,spread,878,true,65,17,5,12,2
bayes,spread,879,true,51,17,5,7,0
bayes,spread,880,true,50,17,5,11,1
bayes,spread,881,true,42,17,5,7,0
bayes,spread,882,true,55,17,5,6,0
bayes,spread,883,true,57,17,5,9,1
bayes,spread,884,true,61,17,5,15,3
bayes,spread,885,true,42,17,5,4,0
bayes,spread,886,true,46,17,5,9,1
bayes,spread,887,true,50,17,5,10,1
bayes,spread,888,true,58,17,5,10,1
bayes,spread,889,true,48,17,5,8,1
bayes,spread,890,true,61,17,5,10,1
bayes,spread,891,true,51,17,5,12,2
bayes,spread,892,true,51,17,5,11,0
bayes,spread,893,true,55,17,5,11,1
bayes,spread,894,true,47,17,5,9,0
bayes,spread,895,true,46,17,5,8,0
bayes,spread,896,true,44,17,5,8,0
bayes,spread,897,true,65,17,5,12,1
bayes,spread,898,true,58,17,5,10,2
bayes,spread,899,true,39,17,5,6,1
bayes,spread,900,true,45,17,5,6,0
bayes,spread,901,true,44,17,5,10,1
bayes,spread,902,true,46,17,5,7,0
bayes,spread,903,true,64,17,5,12,1
bayes,spread,904,true,53,17,5,9,1
bayes,spread,905,true,56,17,5,11,2
bayes,spread,906,true,41,17,5,8,0
bayes,spread,907,true,54,17,5,8,0
bayes,spread,908,true,64,17,5,10,1
bayes,spread,909,true,50,17,5,10,0
bayes,spread,910,true,54,17,5,10,2
bayes,spread,911,true,55,17,5,5,0
bayes,spread,912,true,52,17,5,7,1
bayes,spread,913,true,47,17,5,10,1
bayes,spread,914,true,48,17,5,8,1
bayes,spread,915,true,44,17,5,6,1
bayes,spread,916,true,50,17,5,11,2
bayes,spread,917,true,43,17,5,10,0
bayes,spread,918,true,62,17,5,8,0
bayes,spread,919,true,55,17,5,8,0
bayes,spread,920,true,50,17,5,6,1
bayes,spread,921,true,61,17,5,11,2
bayes,spread,922,true,57,17,5,10,1
bayes,spread,923,true,37,17,5,6,0
bayes,spread,924,true,57,17,5,9,2
bayes,spread,925,true,51,17,5,9,0
bayes,spread,926,true,43,17,5,8,1
bayes,spread,927,true,67,17,5,11,2
bayes,spread,928,true,73,17,5,13,1
bayes,spread,929,true,46,17,5,11,1
bayes,spread,930,true,48,17,5,7,0
bayes,spread,931,true,61,17,5,11,1
bayes,spread,932,true,64,17,5,13,1
bayes,spread,933,true,47,17,5,10,1
bayes,spread,934,true,65,17,5,8,0
bayes,spread,935,true,64,17,5,12,2
bayes,spread,936,true,54,17,5,10,0
bayes,spread,937,true,57,17,5,9,0
bayes,spread,938,true,61,17,5,10,1
bayes,spread,939,true,51,17,5,6,0
bayes,spread,940,true,57,17,5,11,1
bayes,spread,941,true,58,17,5,9,0
bayes,spread,942,true,44,17,5,8,0
bayes,spread,943,true,46,17,5,5,0
bayes,spread,944,true,42,17,5,8,1
bayes,spread,945,true,45,17,5,10,1
bayes,spread,946,true,59,17,5,12,2
bayes,spread,947,true,43,17,5,9,1
bayes,spread,948,true,43,17,5,8,1
bayes,spread,949,true,71,17,5,9,0
bayes,spread,950,true,56,17,5,9,1
bayes,spread,951,true,62,17,5,6,0
bayes,spread,952,true,53,17,5,11,2
bayes,spread,953,true,59,17,5,8,0
bayes,spread,954,true,46,17,5,4,0
bayes,spread,955,true,44,17,5,10,0
bayes,spread,956,true,45,17,5,9,0
bayes,spread,957,true,68,17,5,12,1
bayes,spread,958,true,37,17,5,6,0
bayes,spread,959,true,50,17,5,8,0
bayes,spread,960,true,53,17,5,6,0
bayes,spread,961,true,51,17,5,9,1
bayes,spread,962,true,48,17,5,7,0
bayes,spread,963,true,54,17,5,9,0
bayes,spread,964,true,57,17,5,12,1
bayes,spread,965,true,56,17,5,12,1
bayes,spread,966,true,52,17,5,10,0
bayes,spread,967,true,47,17,5,9,0
bayes,spread,968,true,65,17,5,10,1
bayes,spread,969,true,46,17,5,10,2
bayes,spread,970,true,43,17,5,11,0
bayes,spread,971,true,50,17,5,8,0
bayes,spread,972,true,58,17,5,10,2
bayes,spread,973,true,50,17,5,8,0
bayes,spread,974,true,64,17,5,12,1
bayes,spread,975,true,39,17,5,9,1
bayes,spread,976,true,58,17,5,11,1
bayes,spread,977,true,58,17,5,8,0
bayes,spread,978,true,46,17,5,7,0
bayes,spread,979,true,43,17,5,6,0
bayes,spread,980,true,65,17,5,9,1
bayes,spread,981,true,55,17,5,8,0
bayes,spread,982,true,56,17,5,7,1
bayes,spread,983,true,43,17,5,7,1
bayes,spread,984,true,65,17,5,12,1
bayes,spread,985,true,62,17,5,10,1
bayes,spread,986,true,47,17,5,8,0
bayes,spread,987,true,53,17,5,7,1
bayes,spread,988,true,43,17,5,8,0
bayes,spread,989,true,56,17,5,10,1
bayes,spread,990,true,71,17,5,12,1
bayes,spread,991,true,50,17,5,10,0
bayes,spread,992,true,55,17,5,8,0
bayes,spread,993,true,38,17,5,7,0
bayes,spread,994,true,58,17,5,11,0
bayes,spread,995,true,64,17,5,13,2
bayes,spread,996,true,60,17,5,9,1
bayes,spread,997,true,41,17,5,4,0
bayes,spread,998,true,52,17,5,7,0
bayes,spread,999,true,43,17,5,8,0
bayes,edges,0,true,53,17,5,9,0
bayes,edges,1,true,68,17,5,14,3
bayes,edges,2,true,56,17,5,10,1
bayes,edges,3,true,46,17,5,8,0
bayes,edges,4,true,59,17,5,13,2
bayes,edges,5,true,50,17,5,8,0
bayes,edges,6,true,40,17,5,7,0
bayes,edges,7,true,57,17,5,9,1
bayes,edges,8,true,59,17,5,11,2
bayes,edges,9,true,55,17,5,11,0
bayes,edges,10,true,51,17,5,12,1
bayes,edges,11,true,43,17,5,5,0
bayes,edges,12,true,58,17,5,8,1
bayes,edges,13,true,63,17,5,9,1
bayes,edges,14,true,46,17,5,9,0
bayes,edges,15,true,57,17,5,9,1
bayes,edges,16,true,45,17,5,7,0
bayes,edges,17,true,41,17,5,4,0
bayes,edges,18,true,60,17,5,10,1
bayes,edges,19,true,50,17,5,8,0
bayes,edges,20,true,39,17,5,8,0
bayes,edges,21,true,43,17,5,10,1
bayes,edges,22,true,41,17,5,5,0
bayes,edges,23,true,60,17,5,11,2
bayes,edges,24,true,62,17,5,9,1
bayes,edges,25,true,48,17,5,9,0
bayes,edges,26,true,54,17,5,12,1
bayes,edges,27,true,52,17,5,7,0
bayes,edges,28,true,68,17,5,10,1
bayes,edges,29,true,60,17,5,8,0
bayes,edges,30,true,56,17,5,11,2
bayes,edges,31,true,47,17,5,10,1
bayes,edges,32,true,55,17,5,12,1
bayes,edges,33,true,42,17,5,6,0
bayes,edges,34,true,48,17,5,9,1
bayes,edges,35,true,40,17,5,10,1
bayes,edges,36,true,54,17,5,11,0
bayes,edges,37,true,47,17,5,6,1
bayes,edges,38,true,59,17,5,12,1
bayes,edges,39,true,53,17,5,6,0
bayes,edges,40,true,53,17,5,10,0
bayes,edges,41,true,45,17,5,8,1
bayes,edges,42,true,41,17,5,4,0
bayes,edges,43,true,48,17,5,7,0
bayes,edges,44,true,49,17,5,7,0
bayes,edges,45,true,59,17,5,10,1
bayes,edges,46,true,57,17,5,9,0
bayes,edges,47,true,64,17,5,11,0
bayes,edges,48,true,40,17,5,9,0
bayes,edges,49,true,51,17,5,10,1
bayes,edges,50,true,48,17,5,6,1
bayes,edges,51,true,54,17,5,8,1
bayes,edges,52,true,39,17,5,5,0
bayes,edges,53,true,51,17,5,8,1
bayes,edges,54,true,57,17,5,11,2
bayes,edges,55,true,43,17,5,10,0
bayes,edges,56,true,55,17,5,12,1
bayes,edges,57,true,38,17,5,7,0
bayes,edges,58,true,47,17,5,10,2
bayes,edges,59,true,42,17,5,11,1
bayes,edges,60,true,45,17,5,6,0
bayes,edges,61,true,53,17,5,10,1
bayes,edges,62,true,63,17,5,11,2
bayes,edges,63,true,52,17,5,8,0
bayes,edges,64,true,54,17,5,10,2
bayes,edges,65,true,45,17,5,6,0
bayes,edges,66,true,37,17,5,4,0
bayes,edges,67,true,44,17,5,7,0
bayes,edges,68,true,60,17,5,10,0
bayes,edges,69,true,53,17,5,6,1
bayes,edges,70,true,39,17,5,7,0
bayes,edges,71,true,63,17,5,9,0
bayes,edges,72,true,63,17,5,11,2
bayes,edges,73,true,58,17,5,11,3
bayes,edges,74,true,61,17,5,11,2
bayes,edges,75,true,57,17,5,11,1
bayes,edges,76,true,57,17,5,9,1
bayes,edges,77,true,55,17,5,8,0
bayes,edges,78,true,61,17,5,10,1
bayes,edges,79,true,45,17,5,6,1
bayes,edges,80,true,53,17,5,9,0
bayes,edges,81,true,56,17,5,15,3
bayes,edges,82,true,57,17,5,13,3
bayes,edges,83,true,40,17,5,8,0
bayes,edges,84,true,51,17,5,7,0
bayes,edges,85,true,52,17,5,9,1
bayes,edges,86,true,70,17,5,13,3
bayes,edges,87,true,44,17,5,10,1
bayes,edges,88,true,54,17,5,7,1
bayes,edges,89,true,45,17,5,8,0
bayes,edges,90,true,58,17,5,8,2
bayes,edges,91,true,44,17,5,8,1
bayes,edges,92,true,45,17,5,9,0
bayes,edges,93,true,61,17,5,12,1
bayes,edges,94,true,58,17,5,9,0
bayes,edges,95,true,50,17,5,8,1
bayes,edges,96,true,53,17,5,8,0
bayes,edges,97,true,40,17,5,5,0
